Segment 4Accumulator Monitor Log File06-18-2017 11-39 AM
Time,Cell 1,,Cell 2,,Cell 3,,Cell 4,,Cell 5,,Cell 6,,Cell 7,,Cell 8,,Cell 9,,Cell 10,,Cell 11,,Cell 12,,Cell 13,,Cell 14,,Cell 15,,Cell 16,,Cell 17,,Cell 18,,Cell 19,,Cell 20,,Cell 21,,Cell 22,,Cell 23,,Cell 24
,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V,T,V
06/18/2017 11:39 AM,3.47,16.49,3.33,25.58,3.50,11.72,3.64,37.78,3.03,26.09,3.40,30.65,3.52,19.42,3.67,24.03,3.47,21.29,3.80,15.12,4.03,5.69,4.09,5.57,3.80,8.33,3.19,6.78,3.96,17.35,3.17,22.26,3.72,31.67,3.90,30.33,3.59,20.49,3.19,32.21,3.47,15.72,4.13,12.36,3.45,31.45,4.08,39.91,
06/18/2017 11:39 AM,4.07,17.09,3.93,26.18,4.10,12.32,3.04,38.38,3.63,26.69,4.00,31.25,4.12,20.02,3.07,24.63,4.07,21.89,3.20,15.72,3.43,6.29,3.49,6.17,3.20,8.93,3.79,7.38,3.36,17.95,3.77,22.86,3.12,32.27,3.30,30.93,4.19,21.09,3.79,32.81,4.07,16.32,3.53,12.96,4.05,32.05,3.48,5.51,
06/18/2017 11:39 AM,3.47,17.69,3.33,26.78,3.50,12.92,3.64,38.98,3.03,27.29,3.40,31.85,3.52,20.62,3.67,25.23,3.47,22.49,3.80,16.32,4.03,6.89,4.09,6.77,3.80,9.53,3.19,7.98,3.96,18.55,3.17,23.46,3.72,32.87,3.90,31.53,3.59,21.69,3.19,33.41,3.47,16.92,4.13,13.56,3.45,32.65,4.08,6.11,
06/18/2017 11:39 AM,4.07,18.29,3.93,27.38,4.10,13.52,3.04,39.58,3.63,27.89,4.00,32.45,4.12,21.22,3.07,25.83,4.07,23.09,3.20,16.92,3.43,7.49,3.49,7.37,3.20,10.13,3.79,8.58,3.36,19.15,3.77,24.06,3.12,33.47,3.30,32.13,4.19,22.29,3.79,34.01,4.07,17.52,3.53,14.16,4.05,33.25,3.48,6.71,
06/18/2017 11:39 AM,3.47,18.89,3.33,27.98,3.50,14.12,3.64,5.18,3.03,28.49,3.40,33.05,3.52,21.82,3.67,26.43,3.47,23.69,3.80,17.52,4.03,8.09,4.09,7.97,3.80,10.73,3.19,9.18,3.96,19.75,3.17,24.66,3.72,34.07,3.90,32.73,3.59,22.89,3.19,34.61,3.47,18.12,4.13,14.76,3.45,33.85,4.08,7.31,
06/18/2017 11:39 AM,4.07,19.49,3.93,28.58,4.10,14.72,3.04,5.78,3.63,29.09,4.00,33.65,4.12,22.42,3.07,27.03,4.07,24.29,3.20,18.12,3.43,8.69,3.49,8.57,3.20,11.33,3.79,9.78,3.36,20.35,3.77,25.26,3.12,34.67,3.30,33.33,4.19,23.49,3.79,35.21,4.07,18.72,3.53,15.36,4.05,34.45,3.48,7.91,
06/18/2017 11:39 AM,4.07,20.69,3.93,29.78,4.10,15.92,3.04,6.98,3.63,30.29,4.00,34.85,4.12,23.62,3.07,28.23,4.07,25.49,3.20,19.32,3.43,9.89,3.49,9.77,3.20,12.53,3.79,10.98,3.36,21.55,3.77,26.46,3.12,35.87,3.30,34.53,4.19,24.69,3.79,36.41,4.07,19.92,3.53,16.56,4.05,35.65,3.48,9.11,
06/18/2017 11:39 AM,3.47,21.29,3.33,30.38,3.50,16.52,3.64,7.58,3.03,30.89,3.40,35.45,3.52,24.22,3.67,28.83,3.47,26.09,3.80,19.92,4.03,10.49,4.09,10.37,3.80,13.13,3.19,11.58,3.96,22.15,3.17,27.06,3.72,36.47,3.90,35.13,3.59,25.29,3.19,37.01,3.47,20.52,4.13,17.16,3.45,36.25,4.08,9.71,
06/18/2017 11:39 AM,3.47,22.49,3.33,31.58,3.50,17.72,3.64,8.78,3.03,32.09,3.40,36.65,3.52,25.42,3.67,30.03,3.47,27.29,3.80,21.12,4.03,11.69,4.09,11.57,3.80,14.33,3.19,12.78,3.96,23.35,3.17,28.26,3.72,37.67,3.90,36.33,3.59,26.49,3.19,38.21,3.47,21.72,4.13,18.36,3.45,37.45,4.08,10.91,
06/18/2017 11:39 AM,4.07,23.09,3.93,32.18,4.10,18.32,3.04,9.38,3.63,32.69,4.00,37.25,4.12,26.02,3.07,30.63,4.07,27.89,3.20,21.72,3.43,12.29,3.49,12.17,3.20,14.93,3.79,13.38,3.36,23.95,3.77,28.86,3.12,38.27,3.30,36.93,4.19,27.09,3.79,38.81,4.07,22.32,3.53,18.96,4.05,38.05,3.48,11.51,
06/18/2017 11:39 AM,3.47,23.69,3.33,32.78,3.50,18.92,3.64,9.98,3.03,33.29,3.40,37.85,3.52,26.62,3.67,31.23,3.47,28.49,3.80,22.32,4.03,12.89,4.09,12.77,3.80,15.53,3.19,13.98,3.96,24.55,3.17,29.46,3.72,38.87,3.90,37.53,3.59,27.69,3.19,39.41,3.47,22.92,4.13,19.56,3.45,38.65,4.08,12.11,
06/18/2017 11:39 AM,4.07,24.29,3.93,33.38,4.10,19.52,3.04,10.58,3.63,33.89,4.00,38.45,4.12,27.22,3.07,31.83,4.07,29.09,3.20,22.92,3.43,13.49,3.49,13.37,3.20,16.13,3.79,14.58,3.36,25.15,3.77,30.06,3.12,39.47,3.30,38.13,4.19,28.29,3.79,5.01,4.07,23.52,3.53,20.16,4.05,39.25,3.48,12.71,
06/18/2017 11:39 AM,3.47,24.89,3.33,33.98,3.50,20.12,3.64,11.18,3.03,34.49,3.40,39.05,3.52,27.82,3.67,32.43,3.47,29.69,3.80,23.52,4.03,14.09,4.09,13.97,3.80,16.73,3.19,15.18,3.96,25.75,3.17,30.66,3.72,5.07,3.90,38.73,3.59,28.89,3.19,5.61,3.47,24.12,4.13,20.76,3.45,39.85,4.08,13.31,
06/18/2017 11:39 AM,3.47,26.09,3.33,35.18,3.50,21.32,3.64,12.38,3.03,35.69,3.40,5.25,3.52,29.02,3.67,33.63,3.47,30.89,3.80,24.72,4.03,15.29,4.09,15.17,3.80,17.93,3.19,16.38,3.96,26.95,3.17,31.86,3.72,6.27,3.90,39.93,3.59,30.09,3.19,6.81,3.47,25.32,4.13,21.96,3.45,6.05,4.08,14.51,
